"GEO_ID","NAME","P8_001N","P8_002N","P8_003N","P8_004N","P8_005N","P8_006N","P8_007N","P8_008N","P8_009N","P8_010N","P8_011N","P8_012N","P8_013N","P8_014N","P8_015N","P8_016N","P8_017N","P8_018N","P8_019N","P8_020N","P8_021N","P8_022N","P8_023N","P8_024N","P8_025N","P8_026N","P8_027N","P8_028N","P8_029N","P8_030N","P8_031N","P8_032N","P8_033N","P8_034N","P8_035N","P8_036N","P8_037N","P8_038N","P8_039N","P8_040N","P8_041N","P8_042N","P8_043N","P8_044N","P8_045N","P8_046N","P8_047N","P8_048N","P8_049N","P8_050N","P8_051N","P8_052N","P8_053N","P8_054N","P8_055N","P8_056N","P8_057N","P8_058N","P8_059N","P8_060N","P8_061N","P8_062N","P8_063N","P8_064N","P8_065N","P8_066N","P8_067N","P8_068N","P8_069N","P8_070N","P8_071N",
"860Z200US13088","ZCTA5 13088","22331","20985","18122","1121","110","1341","6","285","1346","1241","305","261","130","11","442","19","8","5","39","2","0","6","2","7","4","93","38","6","0","21","0","0","17","8","3","0","0","0","0","0","0","0","0","0","0","0","8","1","2","5","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0",
"860Z200US13090","ZCTA5 13090","30472","28548","25200","1829","115","1014","9","381","1924","1810","508","328","205","11","600","31","29","2","77","4","0","7","2","5","1","99","31","4","1","22","9","0","17","2","7","1","2","0","2","0","0","1","0","0","0","0","13","3","1","7","0","0","0","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"860Z200US13092","ZCTA5 13092","2655","2457","2386","19","4","2","0","46","198","193","14","35","8","0","127","0","0","0","9","0","0","0","0","0","0","5","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US13101","ZCTA5 13101","2397","2254","2211","15","5","5","0","18","143","139","14","43","6","0","75","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"860Z200US13102","ZCTA5 13102","69","61","61","0","0","0","0","0","8","7","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US13103","ZCTA5 13103","298","291","278","3","4","1","0","5","7","7","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US13104","ZCTA5 13104","16430","15503","13581","318","52","1426","0","126","927","867","97","152","196","9","386","5","9","1","6","0","0","1","2","3","0","47","11","0","0","12","4","0","12","1","2","0","0","0","1","1","1","1","0","0","0","1","12","2","0","10","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"860Z200US13108","ZCTA5 13108","6054","5796","5690","28","11","40","0","27","258","251","21","72","18","1","119","10","3","1","4","0","0","0","1","1","0","6","2","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US13110","ZCTA5 13110","2236","2100","2019","13","24","11","1","32","136","129","7","53","18","0","44","0","1","0","2","2","0","2","0","0","0","6","0","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US13111","ZCTA5 13111","1609","1543","1518","9","1","2","1","12","66","63","4","31","2","0","25","0","1","0","0","0","0","0","0","0","0","3","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US13112","ZCTA5 13112","1889","1764","1710","10","13","13","0","18","125","119","12","53","7","0","45","0","1","0","1","0","0","0","0","0","0","6","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US13113","ZCTA5 13113","77","76","75","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US13114","ZCTA5 13114","6596","6281","6149","44","27","26","0","35","315","308","41","118","22","0","114","2","1","5","3","0","0","2","0","0","0","6","0","0","0","2","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US13115","ZCTA5 13115","195","180","179","1","0","0","0","0","15","12","1","4","0","0","5","0","0","0","2","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US13116","ZCTA5 13116","3657","3473","3321","41","21","53","1","36","184","180","32","60","5","3","78","0","1","0","0","0","0","0","0","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
